x1,x2,y
0,0,0.0389290413938034
0.0404040404040404,0,0.0421365751444192
0.0808080808080808,0,0.045459724274315
0.121212121212121,0,0.0488850880231118
0.161616161616162,0,0.0523971959249904
0.202020202020202,0,0.0559785610752822
0.242424242424242,0,0.0596097713232552
0.282828282828283,0,0.0632696192680151
0.323232323232323,0,0.0669352710820182
0.363636363636364,0,0.0705824732754674
0.404040404040404,0,0.0741857955684644
0.444444444444444,0,0.0777189070825112
0.484848484848485,0,0.0811548821270374
0.525252525252525,0,0.0844665309692556
0.565656565656566,0,0.0876267501660159
0.606060606060606,0,0.0906088863324887
0.646464646464647,0,0.0933871066503623
0.686868686868687,0,0.0959367690004444
0.727272727272727,0,0.0982347843595883
0.767676767676768,0,0.100259964043162
0.808080808080808,0,0.101993344509605
0.848484848484849,0,0.103418482774549
0.888888888888889,0,0.104521716003768
0.929292929292929,0,0.105292379555602
0.96969696969697,0,0.105722978607267
1.01010101010101,0,0.105809309502631
1.05050505050505,0,0.105550528073844
1.09090909090909,0,0.104949163383907
1.13131313131313,0,0.104011076577321
1.17171717171717,0,0.102745365775123
1.21212121212121,0,0.101164219172449
1.25252525252525,0,0.0992827196557089
1.29292929292929,0,0.0971186053191518
1.33333333333333,0,0.0946919911972878
1.37373737373737,0,0.0920250583147234
1.41414141414141,0,0.08914171676834
1.45454545454545,0,0.0860672499841099
1.4949494949495,0,0.0828279475241672
1.53535353535354,0,0.0794507338574747
1.57575757575758,0,0.0759628003542504
1.61616161616162,0,0.0723912474309235
1.65656565656566,0,0.0687627432748264
1.6969696969697,0,0.0651032049367808
1.73737373737374,0,0.0614375068195989
1.77777777777778,0,0.0577892207384181
1.81818181818182,0,0.0541803908134649
1.85858585858586,0,0.0506313455066374
1.8989898989899,0,0.0471605481590251
1.93939393939394,0,0.0437844864545365
1.97979797979798,0,0.0405176003502276
2.02020202020202,0,0.0373722471987148
2.06060606060606,0,0.0343587020606073
2.1010101010101,0,0.0314851905795811
2.14141414141414,0,0.0287579512796973
2.18181818181818,0,0.026181323749733
2.22222222222222,0,0.0237578589043965
2.26262626262626,0,0.021488447355207
2.3030303030303,0,0.0193724618789342
2.34343434343434,0,0.0174079100301891
2.38383838383838,0,0.0155915930960021
2.42424242424242,0,0.0139192678211078
2.46464646464646,0,0.0123858076290685
2.50505050505051,0,0.0109853604115375
2.54545454545455,0,0.00971150034107098
2.58585858585859,0,0.00855737156754682
2.62626262626263,0,0.00751582207092756
2.66666666666667,0,0.0065795263515467
2.70707070707071,0,0.0057410960325316
2.74747474747475,0,0.00499317781835642
2.78787878787879,0,0.00432853859158847
2.82828282828283,0,0.00374013773123815
2.86868686868687,0,0.00322118699711933
2.90909090909091,0,0.00276519854333162
2.94949494949495,0,0.00236602179998429
2.98989898989899,0,0.00201787009652917
3.03030303030303,0,0.00171533799463342
3.07070707070707,0,0.00145341035638369
3.11111111111111,0,0.00122746419843856
3.15151515151515,0,0.00103326437867015
3.19191919191919,0,0.000866954133249685
3.23232323232323,0,0.00072504143350849
3.27272727272727,0,0.000604382067634435
3.31313131313131,0,0.000502160276519879
3.35353535353535,0,0.000415867689721676
3.39393939393939,0,0.000343281219991977
3.43434343434343,0,0.000282440486215085
3.47474747474747,0,0.000231625247395111
3.51515151515152,0,0.000189333246663486
3.55555555555556,0,0.000154258785735142
3.5959595959596,0,0.000125272278024071
3.63636363636364,0,0.000101400963523707
3.67676767676768,0,8.18109110039914e-05
3.71717171717172,0,6.57903832122617e-05
3.75757575757576,0,5.27345984751572e-05
3.7979797979798,0,4.21318870687487e-05
3.83838383838384,0,3.35512124867801e-05
3.87878787878788,0,2.66310057162999e-05
3.91919191919192,0,2.10692441813959e-05
3.95959595959596,0,1.66146954597325e-05
4,0,1.3059238527691e-05
0,0.0404040404040404,0.0397724174654839
0.0404040404040404,0.0404040404040404,0.0430494406542549
0.0808080808080808,0.0404040404040404,0.0464445839653182
0.121212121212121,0.0404040404040404,0.04994415631826
0.161616161616162,0.0404040404040404,0.053532352088207
0.202020202020202,0.0404040404040404,0.0571913055264085
0.242424242424242,0.0404040404040404,0.0609011839286625
0.282828282828283,0.0404040404040404,0.0646403204475072
0.323232323232323,0.0404040404040404,0.0683853865732003
0.363636363636364,0.0404040404040404,0.0721116033775519
0.404040404040404,0.0404040404040404,0.0757929896477664
0.444444444444444,0.0404040404040404,0.07940264406148
0.484848484848485,0.0404040404040404,0.0829130575979826
0.525252525252525,0.0404040404040404,0.0862964514740197
0.565656565656566,0.0404040404040404,0.089525135065391
0.606060606060606,0.0404040404040404,0.0925718775564802
0.646464646464647,0.0404040404040404,0.0954102864753073
0.686868686868687,0.0404040404040404,0.0980151858448467
0.727272727272727,0.0404040404040404,0.100362986431082
0.767676767676768,0.0404040404040404,0.102432040508292
0.808080808080808,0.0404040404040404,0.104202973700314
0.848484848484849,0.0404040404040404,0.105658986794652
0.888888888888889,0.0404040404040404,0.10678612095936
0.929292929292929,0.0404040404040404,0.107573480509237
0.96969696969697,0.0404040404040404,0.108013408250324
1.01010101010101,0.0404040404040404,0.108101609456613
1.05050505050505,0.0404040404040404,0.107837221671824
1.09090909090909,0.0404040404040404,0.107222828749707
1.13131313131313,0.0404040404040404,0.106264418813203
1.17171717171717,0.0404040404040404,0.10497128708909
1.21212121212121,0.0404040404040404,0.103355885822989
1.25252525252525,0.0404040404040404,0.101433624663668
1.29292929292929,0.0404040404040404,0.0992226259913431
1.33333333333333,0.0404040404040404,0.0967434406215802
1.37373737373737,0.0404040404040404,0.094018730118571
1.41414141414141,0.0404040404040404,0.0910729225781729
1.45454545454545,0.0404040404040404,0.0879318491777468
1.4949494949495,0.0404040404040404,0.0846223690281966
1.53535353535354,0.0404040404040404,0.081171989902159
1.57575757575758,0.0404040404040404,0.0776084922557936
1.61616161616162,0.0404040404040404,0.0739595636210073
1.65656565656566,0.0404040404040404,0.0702524499366075
1.6969696969697,0.0404040404040404,0.0665136297319347
1.73737373737374,0.0404040404040404,0.0627685162999301
1.77777777777778,0.0404040404040404,0.0590411921260209
1.81818181818182,0.0404040404040404,0.0553541789040611
1.85858585858586,0.0404040404040404,0.0517282455007915
1.8989898989899,0.0404040404040404,0.0481822552553368
1.93939393939394,0.0404040404040404,0.0447330530481247
1.97979797979798,0.0404040404040404,0.0413953916698653
2.02020202020202,0.0404040404040404,0.0381818961883594
2.06060606060606,0.0404040404040404,0.0351030642677005
2.1010101010101,0.0404040404040404,0.0321672997555688
2.14141414141414,0.0404040404040404,0.029380976330186
2.18181818181818,0.0404040404040404,0.0267485275951111
2.22222222222222,0.0404040404040404,0.0242725597292034
2.26262626262626,0.0404040404040404,0.0219539826385863
2.3030303030303,0.0404040404040404,0.0197921555115864
2.34343434343434,0.0404040404040404,0.0177850427375916
2.38383838383838,0.0404040404040404,0.0159293763052912
2.42424242424242,0.0404040404040404,0.0142208210316501
