x1,x2,y
0,0,0
0.101010101010101,0,0.000462580205525603
0.202020202020202,0,0.00635997774780301
0.303030303030303,0,0.0267802138281171
0.404040404040404,0,0.0682792153837254
0.505050505050505,0,0.130875783460408
0.606060606060606,0,0.208453838223072
0.707070707070707,0,0.292335045549211
0.808080808080808,0,0.375265654727793
0.909090909090909,0,0.453089895848213
1.01010101010101,0,0.522814695441397
1.11111111111111,0,0.577843551887491
1.21212121212121,0,0.602877881061073
1.31313131313131,0,0.571565925250456
1.41414141414141,0,0.449153235520683
1.51515151515152,0,0.200480324378687
1.61616161616162,0,-0.198556827864321
1.71717171717172,0,-0.749637416449372
1.81818181818182,0,-1.42473816330532
1.91919191919192,0,-2.16596659309474
2.02020202020202,0,-2.89342926720531
2.12121212121212,0,-3.51955616559194
2.22222222222222,0,-3.96623297816094
2.32323232323232,0,-4.18014193748567
2.42424242424242,0,-4.14218324786953
2.52525252525253,0,-3.86857953926147
2.62626262626263,0,-3.40369374011039
2.72727272727273,0,-2.80695212786889
2.82828282828283,0,-2.13784154782008
2.92929292929293,0,-1.44329362833585
3.03030303030303,0,-0.750824312310357
3.13131313131313,0,-0.0689010293682666
3.23232323232323,0,0.606230916586655
3.33333333333333,0,1.27993648365914
3.43434343434343,0,1.94849018730275
3.53535353535354,0,2.5918642900508
3.63636363636364,0,3.1724110118949
3.73737373737374,0,3.64000736594198
3.83838383838384,0,3.9422917153847
3.93939393939394,0,4.03713923808808
4.04040404040404,0,3.90389943903554
4.14141414141414,0,3.55028908443361
4.24242424242424,0,3.0130492050713
4.34343434343434,0,2.35216018385044
4.44444444444444,0,1.6400824038012
4.54545454545454,0,0.94870216518167
4.64646464646465,0,0.337117348908028
4.74747474747475,0,-0.156979084235671
4.84848484848485,0,-0.520614767606636
4.94949494949495,0,-0.763262815634237
5.05050505050505,0,-0.910066203010959
5.15151515151515,0,-0.992647669063662
5.25252525252525,0,-1.03997917900711
5.35353535353535,0,-1.07151805233862
5.45454545454545,0,-1.09402099851576
5.55555555555556,0,-1.10237340393423
5.65656565656566,0,-1.08371868560519
5.75757575757576,0,-1.02340724238121
5.85858585858586,0,-0.910973376046623
5.95959595959596,0,-0.744525943417935
6.06060606060606,0,-0.532510503006434
6.16161616161616,0,-0.292581900099111
6.26262626262626,0,-0.0480963883679111
6.36363636363636,0,0.176703551008677
6.46464646464646,0,0.361503193723254
6.56565656565657,0,0.49353963057368
6.66666666666667,0,0.56925547916745
6.76767676767677,0,0.593765851401991
6.86868686868687,0,0.578483570928444
6.96969696969697,0,0.537665399452349
7.07070707070707,0,0.4848263479422
7.17171717171717,0,0.429898547579051
7.27272727272727,0,0.377730507236339
7.37373737373737,0,0.328124558438454
7.47474747474747,0,0.277206811416991
7.57575757575758,0,0.219616001476976
7.67676767676768,0,0.150851181037509
7.77777777777778,0,0.0691517439723304
7.87878787878788,0,-0.0235315858204807
7.97979797979798,0,-0.121642150936845
8.08080808080808,0,-0.217081211647241
8.18181818181818,0,-0.300887303377254
8.28282828282828,0,-0.365071833209036
8.38383838383838,0,-0.404160113793008
8.48484848484848,0,-0.416103863882339
8.58585858585859,0,-0.402415379821903
8.68686868686869,0,-0.367572506590401
8.78787878787879,0,-0.317907342791955
8.88888888888889,0,-0.260285045101191
8.98989898989899,0,-0.200888338201648
9.09090909090909,0,-0.144356727145999
9.19191919191919,0,-0.0934126385316516
9.29292929292929,0,-0.0489743630795758
9.39393939393939,0,-0.0106416391088812
9.49494949494949,0,0.0226309458710154
9.5959595959596,0,0.0518736168979738
9.6969696969697,0,0.0776200001168826
9.7979797979798,0,0.0996999034247969
9.8989898989899,0,0.117317487150789
10,0,0.129350940292165
0,0.101010101010101,0
0.101010101010101,0.101010101010101,0.00045323515086852
0.202020202020202,0.101010101010101,0.00623149334885749
0.303030303030303,0.101010101010101,0.0262391994073471
0.404040404040404,0.101010101010101,0.0668998372951653
0.505050505050505,0.101010101010101,0.128231828238985
0.606060606060606,0.101010101010101,0.204242649572101
0.707070707070707,0.101010101010101,0.286429287053267
0.808080808080808,0.101010101010101,0.367684530389858
0.909090909090909,0.101010101010101,0.443936564618956
1.01010101010101,0.101010101010101,0.512252782402177
1.11111111111111,0.101010101010101,0.566169944778653
1.21212121212121,0.101010101010101,0.590698529928526
1.31313131313131,0.101010101010101,0.56001913888176
1.41414141414141,0.101010101010101,0.440079432782891
1.51515151515152,0.101010101010101,0.196430216815481
1.61616161616162,0.101010101010101,-0.194545578816557
